year, month, day, tmax, tavg, tmin, humid, wind, sunshine, rainfall, snow, cloud
1994, 9, 16, 26.8, 21.1, 15.8, 46.0, 2.0, 9.4, 0.0, 0.0, 3.3
1994, 9, 17, 23.7, 20.0, 17.9, 75.8, 1.5, 0.0, 2.5, 0.0, 9.8
1994, 9, 18, 25.9, 21.1, 17.7, 76.5, 1.6, 5.9, 0.0, 0.0, 7.0
1994, 9, 19, 26.4, 20.6, 15.3, 76.3, 1.5, 8.5, 0.0, 0.0, 2.5
1994, 9, 20, 25.5, 20.3, 17.2, 71.8, 1.4, 5.9, 6.5, 0.0, 5.5
1994, 9, 21, 24.7, 19.1, 13.5, 66.8, 1.2, 8.4, 0.0, 0.0, 3.0
1994, 9, 22, 23.7, 18.4, 12.9, 69.3, 1.0, 7.7, 1.3, 0.0, 5.0
1994, 9, 23, 22.7, 17.2, 11.7, 62.0, 1.3, 8.9, 0.0, 0.0, 3.8
1994, 9, 24, 22.5, 16.4, 11.3, 70.3, 1.1, 7.4, 0.0, 0.0, 2.8
1994, 9, 25, 22.9, 16.7, 10.3, 70.3, 1.0, 9.7, 0.0, 0.0, 3.5
1994, 9, 26, 22.8, 17.3, 13.3, 82.8, 1.0, 4.5, 2.6, 0.0, 8.5
1994, 9, 27, 24.4, 17.8, 11.4, 66.8, 1.2, 11.0, 0.0, 0.0, 0.8
1994, 9, 28, 25.2, 18.2, 10.7, 61.5, 1.1, 10.7, 0.0, 0.0, 0.0
1994, 9, 29, 24.5, 18.5, 11.9, 53.0, 1.5, 8.4, 0.0, 0.0, 3.3
1994, 9, 30, 23.0, 17.5, 12.5, 59.8, 1.3, 9.9, 0.0, 0.0, 0.8
1994, 10, 1, 23.9, 17.3, 11.1, 69.5, 0.9, 8.1, 0.0, 0.0, 2.0
1994, 10, 2, 24.4, 17.9, 10.9, 70.5, 0.9, 8.7, 0.7, 0.0, 2.3
1994, 10, 3, 24.6, 17.9, 14.9, 67.8, 1.6, 3.6, 3.3, 0.0, 7.5
1994, 10, 4, 20.2, 16.6, 12.7, 65.3, 2.7, 5.8, 3.4, 0.0, 8.3
1994, 10, 5, 21.1, 15.0, 10.0, 70.8, 1.4, 7.4, 2.4, 0.0, 2.0
1994, 10, 6, 24.2, 17.7, 12.7, 60.0, 1.6, 9.7, 3.6, 0.0, 2.0
1994, 10, 7, 22.7, 16.5, 10.7, 78.8, 0.9, 3.0, 0.0, 0.0, 2.5
1994, 10, 8, 25.5, 18.1, 11.4, 70.5, 0.7, 8.9, 0.0, 0.0, 3.8
1994, 10, 9, 27.0, 19.4, 13.1, 61.8, 0.7, 5.5, 0.0, 0.0, 6.3
1994, 10, 10, 20.2, 18.3, 16.6, 62.3, 0.9, 0.0, 0.0, 0.0, 10.0
1994, 10, 11, 24.3, 19.2, 15.5, 74.8, 1.5, 0.7, 20.2, 0.0, 10.0
1994, 10, 12, 20.7, 18.0, 15.3, 84.3, 2.7, 1.5, 71.3, 0.0, 8.0
1994, 10, 13, 24.3, 17.8, 13.5, 80.0, 1.5, 5.5, 0.0, 0.0, 4.3
1994, 10, 14, 22.9, 15.5, 9.8, 76.3, 0.9, 7.5, 0.0, 0.0, 2.0
1994, 10, 15, 17.3, 14.9, 10.8, 84.5, 0.8, 0.0, 4.3, 0.0, 7.5
1994, 10, 16, 20.6, 16.4, 14.3, 84.5, 1.4, 2.3, 54.4, 0.0, 8.5
1994, 10, 17, 21.5, 16.3, 12.7, 70.5, 0.7, 3.9, 0.0, 0.0, 4.8
1994, 10, 18, 21.7, 15.7, 10.2, 73.3, 0.8, 6.0, 0.0, 0.0, 6.3
1994, 10, 19, 20.6, 16.2, 14.0, 65.8, 1.6, 7.3, 0.0, 0.0, 8.3
1994, 10, 20, 20.5, 13.3, 6.8, 60.3, 1.4, 7.5, 1.8, 0.0, 4.5
1994, 10, 21, 12.1, 9.3, 8.0, 89.8, 1.2, 0.0, 25.6, 0.0, 10.0
1994, 10, 22, 17.3, 10.9, 5.9, 70.0, 1.2, 9.2, 0.0, 0.0, 6.0
1994, 10, 23, 20.6, 11.0, 3.3, 69.8, 0.7, 9.3, 0.0, 0.0, 0.0
1994, 10, 24, 20.3, 14.5, 8.1, 59.8, 1.0, 7.4, 0.0, 0.0, 2.5
1994, 10, 25, 18.6, 12.2, 6.3, 61.0, 0.9, 9.3, 0.0, 0.0, 0.0
1994, 10, 26, 19.5, 11.8, 4.8, 75.3, 0.7, 8.1, 0.0, 0.0, 0.0
1994, 10, 27, 20.7, 12.4, 5.9, 70.5, 0.5, 7.6, 0.0, 0.0, 0.0
1994, 10, 28, 17.3, 11.3, 5.1, 74.8, 1.1, 2.2, 0.0, 0.0, 5.0
1994, 10, 29, 15.1, 9.6, 4.2, 58.3, 1.3, 9.5, 0.0, 0.0, 0.0
1994, 10, 30, 16.3, 8.5, 2.0, 54.8, 1.4, 8.2, 0.0, 0.0, 0.8
1994, 10, 31, 16.2, 7.9, 0.7, 58.5, 1.0, 9.2, 0.0, 0.0, 0.0
1994, 11, 1, 18.1, 9.3, 2.3, 69.8, 0.4, 8.5, 0.0, 0.0, 0.8
1994, 11, 2, 18.4, 11.5, 5.9, 67.5, 1.6, 8.3, 6.3, 0.0, 1.8
1994, 11, 3, 16.4, 10.8, 4.5, 37.3, 1.7, 9.3, 0.0, 0.0, 0.0
1994, 11, 4, 15.4, 7.3, 0.0, 57.3, 0.7, 8.4, 0.0, 0.0, 1.8
1994, 11, 5, 16.6, 10.8, 4.9, 62.8, 0.8, 2.8, 0.0, 0.0, 6.3
1994, 11, 6, 19.3, 13.9, 9.0, 62.8, 2.1, 6.0, 0.0, 0.0, 2.5
1994, 11, 7, 14.1, 8.1, 2.8, 36.0, 1.4, 9.1, 0.0, 0.0, 0.0
1994, 11, 8, 18.7, 8.3, 0.5, 54.5, 0.5, 8.6, 0.0, 0.0, 0.0
1994, 11, 9, 16.1, 9.5, 1.9, 74.3, 0.5, 3.1, 0.0, 0.0, 4.5
1994, 11, 10, 18.4, 13.7, 10.5, 76.3, 0.8, 1.3, 0.0, 0.0, 6.3
1994, 11, 11, 18.6, 10.4, 5.1, 76.3, 0.7, 7.2, 0.0, 0.0, 0.5
1994, 11, 12, 14.9, 11.4, 7.8, 73.5, 0.5, 0.0, 1.5, 0.0, 8.8
1994, 11, 13, 16.1, 8.8, 1.8, 57.0, 0.9, 8.3, 0.0, 0.0, 1.0
1994, 11, 14, 11.4, 9.2, 5.6, 70.3, 1.6, 0.0, 1.1, 0.0, 9.0
1994, 11, 15, 9.9, 9.2, 7.9, 47.3, 2.3, 0.0, 0.0, 0.0, 10.0
1994, 11, 16, 16.7, 11.7, 7.6, 53.0, 1.2, 5.4, 0.0, 0.0, 7.5
1994, 11, 17, 17.0, 12.9, 8.5, 64.5, 0.9, 3.8, 1.8, 0.0, 7.8
1994, 11, 18, 14.1, 12.7, 10.9, 86.5, 1.4, 0.0, 12.5, 0.0, 10.0
1994, 11, 19, 13.7, 9.6, 5.6, 76.0, 1.0, 5.3, 0.0, 0.0, 3.0
1994, 11, 20, 13.6, 6.8, 1.5, 65.3, 1.3, 8.3, 0.0, 0.0, 0.0
1994, 11, 21, 11.0, 4.9, 0.1, 64.5, 0.9, 7.6, 0.0, 0.0, 1.8
1994, 11, 22, 11.3, 4.7, 0.6, 63.3, 1.0, 7.7, 0.0, 0.0, 1.8
1994, 11, 23, 12.9, 4.6, -1.5, 69.8, 0.6, 7.8, 0.0, 0.0, 2.0
1994, 11, 24, 13.1, 8.2, 3.1, 79.8, 1.5, 0.3, 7.8, 0.0, 10.0
1994, 11, 25, 9.8, 6.1, 1.3, 50.3, 1.8, 8.4, 0.0, 0.0, 2.5
1994, 11, 26, 8.2, 2.0, -2.7, 48.5, 1.3, 8.3, 0.0, 0.0, 0.0
1994, 11, 27, 9.0, 2.6, -4.5, 52.0, 0.8, 7.5, 0.0, 0.0, 2.5
1994, 11, 28, 11.6, 7.6, 4.5, 67.8, 0.5, 1.5, 0.2, 0.0, 8.5
1994, 11, 29, 9.7, 5.0, 1.0, 83.0, 0.9, 3.6, 0.0, 0.0, 2.5
1994, 11, 30, 13.1, 5.3, -0.2, 77.5, 0.6, 5.7, 0.0, 0.0, 8.0
1994, 12, 1, 14.2, 9.3, 4.6, 74.8, 0.8, 1.2, 2.1, 0.0, 9.8
1994, 12, 2, 9.0, 1.6, -5.1, 52.8, 3.3, 7.5, 0.0, 0.0, 3.0
1994, 12, 3, 0.9, -3.3, -7.1, 43.8, 1.7, 8.6, 0.0, 0.0, 0.0
1994, 12, 4, 2.1, -2.2, -7.3, 63.0, 1.0, 3.4, 0.0, 0.0, 5.0
1994, 12, 5, 4.1, 0.5, -2.6, 61.5, 1.9, 8.1, 0.0, 0.0, 2.5
1994, 12, 6, 9.9, 3.0, -5.2, 68.5, 1.3, 6.6, 0.0, 0.0, 2.5
1994, 12, 7, 11.0, 7.4, 2.0, 71.0, 1.8, 7.1, 1.5, 0.0, 2.5
1994, 12, 8, 13.0, 5.8, -1.4, 74.8, 0.8, 4.9, 6.1, 0.0, 5.8
1994, 12, 9, 11.1, 7.9, 2.7, 70.5, 1.7, 6.7, 6.7, 0.0, 6.0
1994, 12, 10, 12.3, 5.0, -1.6, 72.8, 0.8, 6.8, 0.0, 0.0, 3.3
1994, 12, 11, 12.4, 9.0, 6.2, 67.8, 1.3, 0.8, 1.3, 0.0, 10.0
1994, 12, 12, 7.4, 4.9, 0.4, 66.0, 2.1, 0.6, 0.0, 0.0, 4.8
1994, 12, 13, 1.7, -0.5, -3.1, 43.0, 2.5, 6.2, 0.0, 0.0, 3.3
1994, 12, 14, 1.2, -1.6, -4.1, 65.0, 1.8, 3.6, 1.4, 2.2, 5.8
1994, 12, 15, -2.2, -5.6, -8.9, 35.8, 2.6, 8.2, 0.0, 0.0, 0.0
1994, 12, 16, -3.5, -8.3, -12.1, 43.0, 1.2, 7.6, 0.0, 0.0, 1.0
1994, 12, 17, -1.0, -5.7, -9.0, 55.3, 1.2, 7.6, 0.0, 0.0, 3.5
1994, 12, 18, 1.2, -4.9, -10.2, 45.3, 1.4, 7.3, 0.0, 0.0, 0.0
1994, 12, 19, 0.7, -5.0, -11.4, 49.8, 0.8, 6.1, 0.0, 0.0, 3.5
1994, 12, 20, 2.8, -1.9, -7.6, 57.5, 1.0, 5.1, 0.0, 0.0, 5.5
1994, 12, 21, 4.9, 0.1, -3.2, 72.8, 0.9, 6.8, 0.0, 0.0, 2.8
1994, 12, 22, 5.6, 2.5, -1.8, 68.5, 0.9, 0.0, 0.0, 0.0, 9.5
1994, 12, 23, 11.5, 5.4, 2.1, 69.8, 0.6, 3.8, 0.0, 0.0, 7.3
1994, 12, 24, 11.8, 6.3, 2.8, 85.5, 1.2, 3.2, 0.0, 0.0, 7.5
1994, 12, 25, 12.4, 4.7, -1.6, 64.3, 1.5, 7.0, 0.0, 0.0, 0.0
1994, 12, 26, 7.3, 5.0, 2.8, 63.8, 2.9, 0.0, 0.4, 0.0, 6.3
1994, 12, 27, 4.9, 1.5, -1.9, 63.5, 1.1, 1.3, 0.0, 0.0, 2.5
1994, 12, 28, 5.1, -0.6, -4.9, 57.5, 1.3, 7.4, 0.0, 0.0, 1.5
1994, 12, 29, 5.3, -1.3, -7.1, 58.3, 0.6, 7.3, 0.0, 0.0, 0.0
1994, 12, 30, 4.4, 0.1, -4.7, 70.3, 0.6, 0.0, 0.5, 0.0, 7.5
1994, 12, 31, 2.0, 0.0, -4.0, 50.5, 2.1, 7.3, 0.0, 0.0, 2.5
1995, 1, 1, 1.6, -3.2, -6.4, 49.8, 1.3, 8.2, 0.0, 0.0, 0.0
1995, 1, 2, 5.3, -2.1, -8.3, 71.3, 0.7, 7.7, 0.0, 0.0, 1.5
1995, 1, 3, 1.6, 0.9, -0.5, 87.0, 0.7, 0.0, 2.6, 3.0, 10.0
1995, 1, 4, 3.3, 0.6, -2.6, 66.0, 1.9, 6.5, 0.5, 1.0, 5.5
1995, 1, 5, 2.6, -2.0, -6.2, 48.3, 1.9, 5.7, 0.4, 0.8, 2.5
1995, 1, 6, 1.2, -2.9, -6.5, 41.8, 1.6, 7.9, 0.0, 0.0, 0.0
1995, 1, 7, 12.0, 2.9, -3.9, 74.0, 0.5, 4.2, 0.0, 0.0, 5.0
1995, 1, 8, 10.6, 5.4, 1.6, 80.0, 0.8, 4.5, 0.0, 0.0, 7.3
1995, 1, 9, 4.8, 1.2, -4.9, 56.0, 2.6, 5.9, 0.0, 0.0, 6.0
1995, 1, 10, -1.1, -4.3, -7.6, 32.3, 2.8, 8.1, 0.0, 0.0, 0.0
1995, 1, 11, 0.2, -5.1, -9.0, 45.3, 1.6, 8.1, 0.0, 0.0, 0.8
1995, 1, 12, 2.9, -3.2, -9.1, 72.3, 1.2, 5.3, 1.4, 2.7, 3.5
1995, 1, 13, -1.0, -4.7, -8.1, 38.0, 2.4, 8.1, 0.0, 0.0, 0.5
1995, 1, 14, -1.4, -5.8, -9.2, 43.0, 2.1, 8.2, 0.0, 0.0, 0.0
1995, 1, 15, 3.4, -3.8, -11.2, 54.8, 0.9, 7.4, 0.0, 0.0, 2.3
1995, 1, 16, 4.7, -1.0, -6.6, 65.5, 1.0, 7.9, 0.0, 0.0, 0.5
1995, 1, 17, 3.7, -3.1, -8.2, 66.3, 0.9, 7.8, 0.0, 0.0, 0.0
1995, 1, 18, 3.4, -2.5, -6.3, 60.8, 1.6, 3.0, 0.5, 0.9, 3.3
1995, 1, 19, 0.8, -4.6, -9.9, 44.8, 1.3, 7.2, 0.0, 0.0, 3.3
1995, 1, 20, 5.3, -1.3, -6.3, 60.3, 0.8, 6.1, 0.0, 0.0, 2.0
1995, 1, 21, 3.8, -0.3, -4.7, 65.5, 0.9, 0.0, 0.0, 0.0, 7.5
1995, 1, 22, 4.6, 2.5, 0.9, 80.0, 0.7, 0.0, 3.7, 3.6, 10.0
1995, 1, 23, 3.4, 0.7, -2.4, 49.5, 2.7, 8.2, 0.0, 0.0, 3.5
1995, 1, 24, 1.0, -3.3, -7.4, 52.8, 1.4, 8.4, 0.0, 0.0, 0.0
1995, 1, 25, 5.1, -1.6, -9.0, 55.3, 0.8, 3.4, 0.0, 0.0, 4.5
1995, 1, 26, -1.0, -3.7, -6.9, 36.5, 2.7, 8.7, 0.0, 0.0, 0.0
1995, 1, 27, 1.8, -5.7, -12.0, 54.8, 1.4, 5.8, 0.9, 1.4, 2.3
1995, 1, 28, -1.8, -6.3, -10.9, 45.3, 1.6, 8.6, 0.0, 0.0, 0.8
1995, 1, 29, -2.1, -6.8, -12.1, 65.3, 2.2, 9.1, 3.4, 8.5, 2.5
1995, 1, 30, -2.8, -7.6, -12.8, 42.3, 1.7, 8.4, 0.0, 0.0, 0.0
1995, 1, 31, 1.3, -4.8, -10.5, 51.8, 1.6, 7.8, 0.0, 0.0, 2.0
1995, 2, 1, 1.9, -5.2, -10.7, 51.5, 0.9, 8.4, 0.0, 0.0, 0.0
1995, 2, 2, 5.0, -4.1, -10.9, 63.8, 0.8, 8.2, 0.0, 0.0, 0.5
1995, 2, 3, 4.5, -3.1, -9.2, 69.3, 0.8, 6.3, 0.0, 0.0, 2.8
1995, 2, 4, 2.5, -3.5, -9.0, 64.0, 1.4, 7.1, 0.0, 0.0, 0.0
1995, 2, 5, 2.0, -3.7, -10.2, 59.0, 1.4, 8.2, 0.0, 0.0, 0.0
1995, 2, 6, 4.5, -2.9, -9.3, 68.8, 1.5, 8.2, 0.0, 0.0, 0.0
1995, 2, 7, 7.9, 0.2, -6.6, 68.3, 1.0, 8.0, 0.0, 0.0, 2.0
1995, 2, 8, 9.0, 1.4, -5.1, 78.0, 0.6, 2.4, 0.0, 0.0, 4.8
1995, 2, 9, 6.4, 2.2, -0.9, 78.3, 1.3, 4.0, 0.0, 0.0, 3.5
1995, 2, 10, 9.5, 1.6, -5.0, 67.8, 0.9, 7.7, 0.0, 0.0, 1.3
1995, 2, 11, 11.6, 2.2, -4.8, 58.5, 0.9, 7.7, 0.0, 0.0, 4.0
1995, 2, 12, 6.4, 1.6, -2.3, 66.5, 0.7, 0.0, 0.0, 0.0, 8.5
1995, 2, 13, 5.1, 0.6, -3.5, 71.8, 1.8, 7.2, 0.0, 0.0, 2.5
1995, 2, 14, 4.2, -1.0, -6.5, 53.5, 1.4, 8.5, 0.0, 0.0, 0.0
1995, 2, 15, 3.4, -0.1, -3.7, 58.0, 2.2, 9.1, 0.6, 0.9, 3.3
1995, 2, 16, 3.6, -1.8, -8.0, 49.8, 1.7, 9.4, 0.0, 0.0, 0.0
1995, 2, 17, 6.5, -0.6, -7.7, 56.0, 1.0, 9.1, 0.0, 0.0, 0.0
1995, 2, 18, 9.5, 0.7, -4.7, 64.8, 0.7, 7.7, 0.0, 0.0, 3.8
1995, 2, 19, 9.1, 0.7, -6.0, 73.0, 1.2, 7.9, 0.0, 0.0, 0.0
1995, 2, 20, 6.8, 0.6, -5.1, 62.3, 1.7, 7.7, 0.0, 0.0, 1.0
1995, 2, 21, 6.4, 0.2, -5.3, 42.8, 1.3, 9.2, 0.0, 0.0, 0.0
1995, 2, 22, 7.9, -0.2, -6.9, 57.3, 1.1, 8.7, 0.0, 0.0, 0.8
1995, 2, 23, 7.8, 1.2, -4.2, 64.5, 1.4, 8.2, 0.0, 0.0, 1.0
1995, 2, 24, 9.2, 1.6, -4.9, 65.3, 1.1, 7.0, 0.0, 0.0, 0.0
1995, 2, 25, 7.1, 2.0, -2.0, 71.0, 1.2, 0.0, 5.0, 0.8, 7.5
1995, 2, 26, 5.2, 2.2, -1.8, 62.5, 2.6, 6.9, 0.0, 0.0, 5.8
1995, 2, 27, 9.2, 2.4, -5.2, 58.8, 1.1, 7.7, 0.0, 0.0, 3.3
1995, 2, 28, 8.5, 4.3, 1.0, 66.3, 2.2, 3.5, 5.6, 0.4, 8.3
1995, 3, 1, 7.4, 1.8, -1.3, 53.0, 1.4, 8.1, 0.0, 0.0, 5.8
1995, 3, 2, 8.4, 1.6, -4.3, 67.8, 1.2, 7.1, 0.0, 0.0, 3.3
1995, 3, 3, 5.1, 1.5, -2.1, 61.3, 2.1, 7.3, 0.0, 0.0, 3.3
1995, 3, 4, 5.5, 1.9, -3.8, 60.8, 2.3, 7.3, 0.0, 0.0, 2.5
1995, 3, 5, 10.5, 3.0, -5.9, 59.5, 1.8, 8.8, 0.0, 0.0, 0.0
1995, 3, 6, 12.0, 5.6, -0.4, 71.0, 1.3, 2.5, 0.0, 0.0, 4.3
1995, 3, 7, 14.8, 6.9, 0.8, 72.8, 1.2, 7.2, 0.0, 0.0, 2.3
1995, 3, 8, 17.0, 7.7, 1.2, 61.8, 1.1, 7.5, 0.0, 0.0, 5.0
1995, 3, 9, 14.6, 8.5, 2.4, 57.8, 2.4, 0.7, 6.5, 0.0, 8.3
1995, 3, 10, 7.0, 4.6, 2.4, 67.5, 4.7, 0.6, 8.3, 0.0, 8.8
1995, 3, 11, 9.0, 5.3, 2.1, 68.0, 1.5, 3.3, 0.0, 0.0, 7.8
1995, 3, 12, 8.3, 4.1, 0.6, 83.3, 1.0, 2.9, 5.6, 0.6, 5.0
1995, 3, 13, 11.5, 5.8, 0.4, 68.0, 1.5, 6.5, 0.0, 0.0, 5.0
1995, 3, 14, 13.0, 5.5, -0.7, 65.3, 1.1, 8.8, 0.0, 0.0, 1.8
1995, 3, 15, 17.6, 8.6, -0.7, 56.5, 1.3, 7.7, 0.0, 0.0, 5.3
1995, 3, 16, 12.2, 7.5, 4.2, 82.5, 2.5, 0.0, 17.4, 0.0, 10.0
1995, 3, 17, 4.2, 0.6, -2.5, 45.8, 3.6, 10.2, 0.0, 0.0, 4.3
1995, 3, 18, 8.5, 2.0, -3.2, 54.5, 2.8, 7.9, 0.0, 0.0, 3.8
1995, 3, 19, 10.9, 4.3, -3.2, 50.3, 2.2, 10.4, 0.0, 0.0, 1.0
1995, 3, 20, 14.5, 8.7, 4.0, 58.0, 2.7, 7.0, 0.0, 0.0, 3.8
1995, 3, 21, 16.2, 10.9, 6.1, 74.5, 2.2, 4.4, 0.1, 0.0, 6.3
1995, 3, 22, 14.0, 11.4, 9.0, 70.0, 1.5, 0.0, 0.0, 0.0, 9.5
1995, 3, 23, 11.2, 9.4, 7.5, 77.5, 1.6, 0.0, 1.0, 0.0, 10.0
1995, 3, 24, 7.9, 6.7, 5.3, 75.5, 1.7, 0.0, 0.0, 0.0, 9.8
1995, 3, 25, 9.0, 5.7, 2.7, 61.8, 1.0, 2.5, 1.1, 0.0, 8.3
1995, 3, 26, 10.4, 5.4, -1.7, 53.5, 2.1, 9.2, 0.0, 0.0, 2.0
1995, 3, 27, 11.9, 6.7, 3.9, 56.5, 2.1, 6.6, 1.7, 0.0, 5.0
1995, 3, 28, 11.7, 6.7, -1.2, 41.3, 1.3, 8.4, 0.0, 0.0, 4.5
1995, 3, 29, 11.8, 7.5, 4.1, 59.5, 1.1, 1.0, 0.8, 0.0, 7.5
1995, 3, 30, 15.9, 8.7, 2.2, 65.3, 1.1, 5.2, 0.0, 0.0, 3.5
1995, 3, 31, 8.0, 5.6, 1.8, 73.5, 2.4, 2.8, 3.7, 0.0, 4.8
1995, 4, 1, 10.7, 6.1, 0.5, 51.0, 2.9, 10.5, 0.0, 0.0, 1.5
1995, 4, 2, 8.0, 4.3, 0.1, 38.3, 3.2, 10.2, 0.0, 0.0, 1.5
1995, 4, 3, 10.7, 4.9, -2.4, 53.0, 2.2, 10.8, 0.0, 0.0, 0.0
1995, 4, 4, 14.0, 6.7, -1.5, 62.8, 1.4, 10.7, 0.0, 0.0, 0.0
1995, 4, 5, 14.3, 7.1, 1.3, 66.8, 1.4, 9.1, 0.0, 0.0, 2.3
1995, 4, 6, 11.2, 5.5, 1.0, 75.5, 1.5, 2.8, 0.4, 0.0, 5.0
1995, 4, 7, 16.7, 9.1, 0.5, 48.8, 1.7, 9.2, 0.0, 0.0, 3.0
1995, 4, 8, 20.7, 14.3, 7.5, 47.5, 2.6, 9.9, 0.3, 0.0, 3.5
1995, 4, 9, 14.2, 11.1, 5.8, 43.8, 3.1, 7.8, 0.0, 0.0, 7.5
1995, 4, 10, 12.7, 7.8, 1.9, 45.5, 2.1, 10.8, 0.0, 0.0, 0.0
1995, 4, 11, 10.4, 5.5, 1.0, 71.0, 1.3, 1.2, 2.3, 0.0, 6.8
1995, 4, 12, 13.0, 7.9, 3.4, 68.5, 2.4, 5.3, 0.0, 0.0, 5.0
1995, 4, 13, 19.2, 11.7, 3.1, 53.0, 1.7, 8.0, 0.0, 0.0, 4.3
1995, 4, 14, 22.9, 15.7, 10.0, 43.0, 1.4, 5.7, 0.0, 0.0, 6.5
1995, 4, 15, 22.9, 15.1, 9.0, 51.8, 1.7, 9.2, 0.0, 0.0, 5.5
1995, 4, 16, 14.5, 10.6, 7.1, 82.0, 1.5, 1.3, 0.0, 0.0, 7.3
1995, 4, 17, 22.9, 14.5, 9.4, 56.5, 1.5, 8.2, 0.0, 0.0, 5.5
1995, 4, 18, 20.0, 10.8, 4.8, 77.5, 1.8, 4.8, 0.0, 0.0, 7.5
1995, 4, 19, 15.6, 10.2, 6.3, 45.8, 3.4, 11.9, 0.0, 0.0, 2.5
1995, 4, 20, 17.5, 10.6, 3.0, 42.3, 1.6, 11.5, 0.0, 0.0, 0.0
1995, 4, 21, 17.2, 11.1, 4.5, 61.0, 1.7, 0.6, 15.6, 0.0, 7.5
1995, 4, 22, 13.1, 12.1, 11.0, 88.3, 1.4, 0.0, 15.0, 0.0, 10.0
1995, 4, 23, 17.2, 12.3, 7.2, 54.0, 2.5, 11.6, 0.1, 0.0, 2.5
1995, 4, 24, 18.5, 12.2, 4.7, 48.0, 1.8, 7.9, 0.0, 0.0, 5.0
1995, 4, 25, 19.5, 12.2, 5.7, 37.3, 2.6, 6.1, 0.0, 0.0, 2.5
1995, 4, 26, 19.0, 12.7, 7.6, 49.8, 2.8, 12.0, 0.0, 0.0, 0.0
1995, 4, 27, 22.5, 13.7, 7.7, 46.3, 1.6, 9.3, 0.0, 0.0, 3.8
1995, 4, 28, 23.7, 14.8, 5.6, 42.0, 1.1, 11.2, 0.0, 0.0, 0.0
1995, 4, 29, 22.2, 14.8, 8.5, 45.5, 1.5, 6.7, 0.0, 0.0, 3.0
1995, 4, 30, 25.8, 16.4, 7.3, 57.5, 1.1, 7.9, 0.0, 0.0, 4.8
1995, 5, 1, 24.5, 17.1, 12.2, 60.8, 1.0, 0.9, 0.0, 0.0, 6.5
1995, 5, 2, 23.3, 15.9, 9.0, 58.3, 1.5, 6.4, 0.2, 0.0, 7.0
1995, 5, 3, 16.6, 13.1, 8.4, 45.5, 3.1, 12.2, 0.0, 0.0, 3.5
1995, 5, 4, 17.3, 11.4, 4.9, 45.5, 2.0, 11.9, 0.0, 0.0, 2.8
1995, 5, 5, 21.3, 13.7, 5.6, 57.5, 2.9, 10.9, 0.0, 0.0, 0.0
1995, 5, 6, 22.0, 16.0, 12.4, 62.8, 1.6, 7.6, 0.0, 0.0, 6.8
1995, 5, 7, 22.2, 16.5, 10.6, 65.5, 1.3, 7.6, 0.0, 0.0, 3.0
1995, 5, 8, 25.2, 16.9, 8.3, 59.0, 1.4, 10.5, 0.0, 0.0, 2.5
1995, 5, 9, 25.3, 19.9, 12.2, 54.5, 3.5, 10.2, 0.0, 0.0, 3.3
1995, 5, 10, 19.6, 13.4, 8.2, 77.0, 2.1, 0.0, 19.5, 0.0, 6.8
1995, 5, 11, 17.2, 11.8, 4.6, 55.3, 1.4, 11.5, 0.0, 0.0, 1.0
1995, 5, 12, 24.4, 16.3, 5.8, 41.3, 1.0, 11.7, 0.0, 0.0, 0.0
1995, 5, 13, 17.3, 13.6, 10.6, 58.3, 1.9, 0.0, 9.8, 0.0, 8.5
1995, 5, 14, 13.7, 11.9, 9.5, 83.0, 1.5, 0.0, 5.2, 0.0, 10.0
1995, 5, 15, 20.5, 15.7, 12.0, 72.0, 1.0, 1.2, 3.1, 0.0, 9.8
1995, 5, 16, 23.4, 15.9, 9.9, 63.5, 1.4, 9.3, 0.0, 0.0, 1.5
1995, 5, 17, 26.4, 17.8, 9.7, 55.3, 1.1, 11.5, 0.0, 0.0, 1.0
1995, 5, 18, 28.3, 20.5, 10.7, 43.8, 1.3, 12.0, 0.0, 0.0, 0.0
1995, 5, 19, 26.2, 20.6, 12.0, 49.8, 1.5, 6.9, 0.0, 0.0, 6.3
1995, 5, 20, 21.2, 18.3, 15.5, 86.8, 1.7, 0.0, 21.2, 0.0, 10.0
1995, 5, 21, 21.3, 19.0, 12.6, 61.8, 1.8, 1.1, 0.0, 0.0, 8.0
1995, 5, 22, 22.9, 16.5, 9.0, 59.5, 1.5, 9.1, 0.0, 0.0, 1.5
1995, 5, 23, 26.1, 18.3, 11.3, 64.8, 1.4, 10.4, 0.0, 0.0, 0.8
1995, 5, 24, 25.2, 20.0, 15.1, 47.0, 1.7, 7.6, 0.0, 0.0, 3.8
1995, 5, 25, 22.2, 19.7, 16.2, 76.3, 2.3, 0.0, 0.0, 0.0, 10.0
1995, 5, 26, 22.5, 17.1, 12.8, 58.0, 2.2, 10.2, 0.0, 0.0, 3.3
1995, 5, 27, 24.5, 17.6, 9.0, 43.8, 1.3, 8.5, 0.0, 0.0, 3.8
1995, 5, 28, 22.9, 18.6, 15.8, 43.8, 1.4, 1.9, 0.0, 0.0, 9.3
1995, 5, 29, 22.3, 17.3, 12.5, 69.8, 2.0, 9.4, 0.0, 0.0, 5.8
1995, 5, 30, 21.3, 17.5, 14.6, 66.5, 2.2, 5.7, 0.0, 0.0, 6.8
1995, 5, 31, 23.0, 18.0, 13.0, 61.3, 1.4, 6.1, 0.0, 0.0, 5.0
